Geo Point;Geo Shape;id_ref_ZdA;GARES_ID;NOM_GARE;NOM_IV;MODE_;TERMINUS;IDREFLIGA;RES_COM;LIGNE_CODE;INDICE_LIG;X;Y
-5.983521415194743, -1.3595942165617396;"{""coordinates"": [-1.35959421656174, -5.983521415194743], ""type"": ""Point""}";47119;46;BAGNEUX-SUR-LOING;Bagneux-sur-Loing;TRAIN;;A01845;TRAIN R;TRAIN R-70;R;561.8371991;22.71160471
-5.98350662768206, -1.3593260365146098;"{""coordinates"": [-1.35932603651461, -5.98350662768206], ""type"": ""Point""}";47124;103;BOURRON-MARLOTTE-GREZ;Bourron-Marlotte-Grez;TRAIN;;A01845;TRAIN R;TRAIN R-68;R;604.95016189;22.7034586
-5.982918713363579, -1.3609421469961605;"{""coordinates"": [-1.36094214699616, -5.982918713363579], ""type"": ""Point""}";44787;756;RUNGIS-LA FRATERNELLE;Rungis - La Fraternelle;RER;;A01840;RER C;RER C-305;C;351.13381637;131.13565096
-5.982891338353775, -1.3605900662805475;"{""coordinates"": [-1.360590066280547, -5.982891338353775], ""type"": ""Point""}";46298;454;LES SAULES;Les Saules;RER;;A01840;RER C;RER C-350;C;409.28047796;133.01953395
-5.9831788056221225, -1.3605551324522827;"{""coordinates"": [-1.360555132452283, -5.983178805622122], ""type"": ""Point""}";43225;917;VIRY-CHATILLON;Viry-Chatillon;RER;;A01842;RER D;RER D-152;D;410.85970074;86.07029571
-5.98325248335986, -1.3600300028481473;"{""coordinates"": [-1.360030002848147, -5.98325248335986], ""type"": ""Point""}";47669;468;LIEUSAINT-MOISSY;Lieusaint-Moissy;RER;;A01842;RER D;RER D-44;D;494.37174061;69.62345293
-5.98338669929095, -1.3606896905662256;"{""coordinates"": [-1.360689690566226, -5.98338669929095], ""type"": ""Point""}";48489;609;ORANGIS-BOIS DE L'EPINE;Orangis-Bois de l'Epine;RER;;A01842;RER D;RER D-166;D;387.45400859;53.9821594
-5.98345924849639, -1.3605224906530322;"{""coordinates"": [-1.360522490653032, -5.98345924849639], ""type"": ""Point""}";45850;428;LE BRAS-DE-FER;Le Bras-de-Fer;RER;;A01842;RER D;RER D-204;D;406.40292534;40.88797215
-5.983263871179796, -1.3605525689632791;"{""coordinates"": [-1.360552568963279, -5.983263871179796], ""type"": ""Point""}";47948;740;RIS-ORANGIS;Ris-Orangis;RER;;A01842;RER D;RER D-154;D;408.18291326;72.81589851
-5.9834866588207065, -1.3603866597360517;"{""coordinates"": [-1.360386659736052, -5.983486658820707], ""type"": ""Point""}";45759;270;ESSONNES-ROBINSON;Essonnes-Robinson;RER;;A01842;RER D;RER D-206;D;437.86932144;36.74780469
-5.9831629810791265, -1.3606925959533374;"{""coordinates"": [-1.360692595953337, -5.983162981079126], ""type"": ""Point""}";43192;788;SAVIGNY-SUR-ORGE;Savigny-sur-Orge;RER;;A01840;RER C;RER C-157;C;388.96809161;89.82159089
-5.983035288171561, -1.3618943620851502;"{""coordinates"": [-1.36189436208515, -5.983035288171561], ""type"": ""Point""}";43136;380;JOUY-EN-JOSAS;Jouy-en-Josas;RER;;A01840;RER C;RER C-77;C;197.48827469;120.91224093
-5.983515571176134, -1.361389571037337;"{""coordinates"": [-1.361389571037337, -5.983515571176134], ""type"": ""Point""}";43068;26;ARPAJON;Arpajon;RER;;A01840;RER C;RER C-196;C;274.14133422;39.55326109
-5.9834082640191015, -1.361085642252184;"{""coordinates"": [-1.361085642252184, -5.983408264019102], ""type"": ""Point""}";43159;518;MAROLLES-EN-HUREPOIX;Marolles-en-Hurepoix;RER;;A01840;RER C;RER C-185;C;323.80272528;54.03832449
-5.983578428898858, -1.3618266023073693;"{""coordinates"": [-1.361826602307369, -5.983578428898858], ""type"": ""Point""}";43099;110;BREUILLET-VILLAGE;Breuillet-Village;RER;;A01840;RER C;RER C-199;C;203.54045399;33.36379576
-5.983586106492424, -1.3619709919773328;"{""coordinates"": [-1.361970991977333, -5.983586106492424], ""type"": ""Point""}";47952;811;ST-CHERON;St-Cheron;RER;;A01840;RER C;RER C-200;C;180.33068411;33.41432088
-5.983560233347231, -1.3603549042903251;"{""coordinates"": [-1.360354904290325, -5.983560233347231], ""type"": ""Point""}";47899;534;MENNECY;Mennecy;RER;;A01842;RER D;RER D-211;D;439.34761665;23.23591458
-5.9827122986673595, -1.359778947365578;"{""coordinates"": [-1.359778947365578, -5.98271229866736], ""type"": ""Point""}";58792;841;SUCY-BONNEUIL;Sucy-Bonneuil;RER;;A01856;RER A;RER A-431;A;539.38849218;153.87397836
-5.982430307098208, -1.359991762745405;"{""coordinates"": [-1.359991762745405, -5.982430307098208], ""type"": ""Point""}";43234;431;LE PARC-DE-ST-MAUR;Le Parc-de-St-Maur;RER;;A01856;RER A;RER A-346;A;507.77544764;200.90093734
-5.980073520661265, -1.3595581662223963;"{""coordinates"": [-1.359558166222396, -5.980073520661265], ""type"": ""Point""}";46731;198;COMPANS;Compans;TRAIN;;A02175;TRAIN K;TRAIN K-35;K;598.11889484;574.33207374
-5.979971353274037, -1.3595637949317825;"{""coordinates"": [-1.359563794931782, -5.979971353274037], ""type"": ""Point""}";47960;852;THIEUX NANTOUILLET;Thieux Nantouillet;TRAIN;;A02175;TRAIN K;TRAIN K-36;K;598.12087213;590.73649447
-5.979868920765603, -1.359569437901557;"{""coordinates"": [-1.359569437901557, -5.979868920765603], ""type"": ""Point""}";46736;230;DAMMARTIN JUILLY ST-MARD;Dammartin Juilly St-Mard;TRAIN;;A02175;TRAIN K;TRAIN K-37;K;598.12263262;607.18351357
-5.98061432441366, -1.359257592291933;"{""coordinates"": [-1.359257592291933, -5.98061432441366], ""type"": ""Point""}";47962;860;TRILPORT;Trilport;TRAIN;;A01844;TRAIN P;TRAIN P-16;P;641.50671572;485.09974455
-5.981586398370279, -1.3628100951855346;"{""coordinates"": [-1.362810095185535, -5.981586398370279], ""type"": ""Point""}";43070;33;AUBERGENVILLE-ELISABETHVILLE;Aubergenville-Elisabethville;TRAIN;;A01852;TRAIN J;TRAIN J-131;J;63.54987786;360.96851302
-5.979933520293349, -1.360966895476882;"{""coordinates"": [-1.360966895476882, -5.979933520293349], ""type"": ""Point""}";47533;115;BRUYERES-SUR-OISE;Bruyeres-sur-Oise;TRAIN;;A01849;TRAIN H;TRAIN H-271;H;373.5859893;609.2225782
-5.98250679765609, -1.3626394505018151;"{""coordinates"": [-1.362639450501815, -5.98250679765609], ""type"": ""Point""}";43181;658;PLAISIR-LES-CLAYES;Plaisir-les-Clayes;TRAIN;;A01847;TRAIN N;TRAIN N-87;N;82.75030518;212.11791992
-5.982612124865594, -1.3630481782166806;"{""coordinates"": [-1.363048178216681, -5.982612124865594], ""type"": ""Point""}";47935;356;HOUDAN;Houdan;TRAIN;;A01847;TRAIN N;TRAIN N-107;N;16.31048584;198.88012695
-5.982235853820136, -1.3627692959765454;"{""coordinates"": [-1.362769295976545, -5.982235853820136], ""type"": ""Point""}";46857;69;BEYNES;Beynes;TRAIN;;A01847;TRAIN N;TRAIN N-91;N;64.33876503;256.64196386
-5.9821560347604485, -1.3627786218135125;"{""coordinates"": [-1.362778621813513, -5.982156034760449], ""type"": ""Point""}";46884;515;MAREIL-SUR-MAULDRE;Mareil-sur-Mauldre;TRAIN;;A01847;TRAIN N;TRAIN N-92;N;63.55086023;269.50217883
-5.982036655506163, -1.3627852028756056;"{""coordinates"": [-1.362785202875606, -5.982036655506163], ""type"": ""Point""}";46886;526;MAULE;Maule;TRAIN;;A01847;TRAIN N;TRAIN N-93;N;63.55291901;288.67069892
-5.980517250464428, -1.3615580839995842;"{""coordinates"": [-1.361558083999584, -5.980517250464428], ""type"": ""Point""}";47898;997;ERMONT-EAUBONNE;Ermont-Eaubonne;TRAIN;TRAIN J;A01852;TRAIN J;TRAIN J-223;J;273.67196106;521.01965467
-5.982720106284519, -1.3612773607406252;"{""coordinates"": [-1.361277360740625, -5.982720106284519], ""type"": ""Point""}";43186;742;ROBINSON;Robinson;RER;RER B;A01857;RER B;RER B-292;B;299.16606501;165.89948762
-5.981004012105762, -1.3618010709294333;"{""coordinates"": [-1.361801070929433, -5.981004012105762], ""type"": ""Point""}";43069;29;ASNIERES;Asnieres;TRAIN;;A01852;TRAIN J;TRAIN J-394;J;230.42059468;445.25314543
-5.981274443678778, -1.362274507306059;"{""coordinates"": [-1.362274507306059, -5.981274443678778], ""type"": ""Point""}";43082;358;HOUILLES-CARRIERES-SUR-SEINE;Houilles-Carrieres-sur-Seine;TRAIN;;A01852;TRAIN J;TRAIN J-141;J;152.14977643;406.15867097
-5.980710184352242, -1.362695749073148;"{""coordinates"": [-1.362695749073148, -5.980710184352242], ""type"": ""Point""}";43114;1013;CONFLANS-FIN-D'OISE;Conflans-Fin-D'Oise;TRAIN;;A02176;TRAIN L;TRAIN L-128;L;89.63356885;500.21792826
-5.982373085739675, -1.3607582895279873;"{""coordinates"": [-1.360758289527987, -5.982373085739675], ""type"": ""Point""}";43643;442;LE KREMLIN-BICÊTRE;Le Kremlin-Bicêtre;METRO;;A01540;METRO 7;METRO 7-107095;7;385.42948511;216.8519325
-5.982318986735145, -1.360578981524536;"{""coordinates"": [-1.360578981524536, -5.982318986735145], ""type"": ""Point""}";44343;642;PIERRE ET MARIE CURIE;Pierre et Marie Curie;METRO;;A01540;METRO 7;METRO 7-107089;7;414.64611816;223.92352295
-5.98117767024824, -1.361110963897283;"{""coordinates"": [-1.361110963897283, -5.98117767024824], ""type"": ""Point""}";44515;690;PORTE DE CLIGNACOURT;Pte de Clignacourt;METRO;METRO 4;A01537;METRO 4;METRO 4-104029;4;339.485879;411.33902351
-5.982560818675774, -1.3610860162737533;"{""coordinates"": [-1.361086016273753, -5.982560818675774], ""type"": ""Point""}";42588;171;CHÂTILLON MONTROUGE;Châtillon Montrouge;METRO;METRO 13;A01546;METRO 13;METRO 13-114033;13;331.24300547;189.70325425
-5.982344519186748, -1.3610979368908744;"{""coordinates"": [-1.361097936890874, -5.982344519186748], ""type"": ""Point""}";413433;504;MALAKOFF-PLATEAU DE VANVES;Malakoff-Plateau de Vanves;METRO;;A01546;METRO 13;METRO 13-114037;13;331.24672308;224.43437275
-5.9823322619187955, -1.3616032632504753;"{""coordinates"": [-1.361603263250475, -5.982332261918796], ""type"": ""Point""}";47021;513;MARCEL SEMBAT;Marcel Sembat;METRO;;A01542;METRO 9;METRO 9-109025;9;250.36619555;230.87431858
-5.982185038581961, -1.3616755890421768;"{""coordinates"": [-1.361675589042177, -5.982185038581961], ""type"": ""Point""}";42380;99;BOULOGNE-JEAN JAURÈS;Boulogne-Jean Jaurès;METRO;;A01543;METRO 10;METRO 10-110025;10;240.07763796;255.08303669
-5.982190557702444, -1.3617754913033633;"{""coordinates"": [-1.361775491303363, -5.982190557702444], ""type"": ""Point""}";42381;100;BOULOGNE-PONT DE SAINT-CLOUD;Boulogne-Pt de Saint-Cloud;METRO;METRO 10;A01543;METRO 10;METRO 10-110023;10;224.01736855;255.08473506
-5.981637246495595, -1.3602682830175912;"{""coordinates"": [-1.360268283017591, -5.981637246495595], ""type"": ""Point""}";42789;228;CROIX DE CHAVAUX;Croix de Chavaux;METRO;;A01542;METRO 9;METRO 9-109091;9;470.47461865;330.30431287
-5.9818558385592615, -1.3602298650876823;"{""coordinates"": [-1.360229865087682, -5.981855838559262], ""type"": ""Point""}";42582;160;CHÂTEAU DE VINCENNES;Château de Vincennes;METRO;METRO 1;A01534;METRO 1;METRO 1-101033;1;474.69758169;294.97181868
-5.981808686872701, -1.360569433821625;"{""coordinates"": [-1.360569433821625, -5.981808686872701], ""type"": ""Point""}";44191;584;NATION;Nation;METRO;METRO 2;A01535;METRO 2;METRO 2-339;2;420.69223773;305.5282855
-5.981698524262441, -1.3609854128608707;"{""coordinates"": [-1.360985412860871, -5.981698524262441], ""type"": ""Point""}";42587;165;CHÂTELET;Châtelet;METRO;METRO 11;A01544;METRO 11;METRO 11-111057;11;354.99810791;326.84851074
-5.980756721826508, -1.3605943243740042;"{""coordinates"": [-1.360594324374004, -5.980756721826508], ""type"": ""Point""}";42763;213;COSMONAUTES;Cosmonautes;TRAM;;A01191;TRAM 1;TRAM 1-1006;1;425.77636647;474.14607764
-5.9807523173612065, -1.3604823253113763;"{""coordinates"": [-1.360482325311376, -5.980752317361206], ""type"": ""Point""}";46120;355;HÔTEL DE VILLE DE LA COURNEUVE;Hôtel de Ville De la Courneuve;TRAM;;A01191;TRAM 1;TRAM 1-1008;1;444.00077973;473.85896334
-5.980902650420181, -1.3602144185490461;"{""coordinates"": [-1.360214418549046, -5.980902650420181], ""type"": ""Point""}";47347;268;ESCADRILLE NORMANDIE-NIEMEN;Escadrille Normandie-Niemen;TRAM;;A01191;TRAM 1;TRAM 1-1016;1;485.60736807;447.42059736
-5.983079269923212, -1.3613628199350054;"{""coordinates"": [-1.361362819935005, -5.983079269923212], ""type"": ""Point""}";9999;9999;MASSY-PALAISEAU;Massy-Palaiseau;RER;RER C;A01840;RER C;RER C-999999;C;282.29065808;109.16094983
-5.982986181306512, -1.3625885619373372;"{""coordinates"": [-1.362588561937337, -5.982986181306512], ""type"": ""Point""}";43249;835;ST-QUENTIN-EN-YVELINES;St-Quentin-en-Yvelines;RER;RER C;A01840;RER C;RER C-80;C;86.66219684;134.92610461
-5.9831126238315875, -1.3627256436129893;"{""coordinates"": [-1.362725643612989, -5.983112623831587], ""type"": ""Point""}";43147;406;LA VERRIERE;La Verriere;TRAIN;;A01847;TRAIN N;TRAIN N-82;N;63.5723896;115.89998954
-5.983437783169312, -1.359785619337006;"{""coordinates"": [-1.359785619337006, -5.983437783169312], ""type"": ""Point""}";47909;530;MELUN;Melun;RER;RER D;A01842;RER D;RER D-49;D;531.90034551;37.79513389
-5.981606547397243, -1.3614324451111128;"{""coordinates"": [-1.361432445111113, -5.981606547397243], ""type"": ""Point""}";58759;151;CHARLES DE GAULLE ETOILE;Charles de Gaulle Etoile;RER;;A01856;RER A;RER A-337;A;284.16658274;345.53342564
-5.983609269964908, -1.3624064926783424;"{""coordinates"": [-1.362406492678342, -5.983609269964908], ""type"": ""Point""}";47095;241;DOURDAN-LA-FORET;Dourdan-la-Foret;RER;RER C;A01840;RER C;RER C-219;C;110.32665664;33.56617068
-5.980312977407398, -1.3620338958543803;"{""coordinates"": [-1.36203389585438, -5.980312977407398], ""type"": ""Point""}";43166;558;MONTIGNY-BEAUCHAMP;Montigny-Beauchamp;TRAIN;;A01849;TRAIN H;TRAIN H-230;H;199.22322901;557.93561181
-5.979967392967191, -1.361243109853859;"{""coordinates"": [-1.361243109853859, -5.979967392967191], ""type"": ""Point""}";47590;138;CHAMPAGNE-SUR-OISE;Champagne-sur-Oise;TRAIN;;A01849;TRAIN H;TRAIN H-272;H;329.01838413;606.24765046
-5.980292328611925, -1.362795811241154;"{""coordinates"": [-1.362795811241154, -5.980292328611925], ""type"": ""Point""}";44496;676;PONTOISE;Pontoise;RER;RER C;A01840;RER C;RER C-249;C;77.29637029;567.9938857
-5.9814786410828935, -1.3612977709982013;"{""coordinates"": [-1.361297770998201, -5.981478641082894], ""type"": ""Point""}";58566;822;ST-LAZARE;St-Lazare;TRAIN;TRAIN L;A02176;TRAIN L;TRAIN L-329;L;306.88278202;364.81525425
-5.981362103201624, -1.3610036615748762;"{""coordinates"": [-1.361003661574876, -5.981362103201624], ""type"": ""Point""}";43233;310;GARE DU NORD;Gare du Nord;RER;;A01842;RER D;RER D-384;D;355.05072947;380.86442894
-5.981864656012468, -1.360748776845613;"{""coordinates"": [-1.360748776845613, -5.981864656012468], ""type"": ""Point""}";43153;307;GARE DE LYON;Gare de Lyon;RER;;A01842;RER D;RER D-338;D;391.4536139;298.15762874
-5.981347935721713, -1.3607948699222825;"{""coordinates"": [-1.360794869922282, -5.981347935721713], ""type"": ""Point""}";43823;476;LOUIS BLANC;Louis Blanc;METRO;;A01540;METRO 7;METRO 7-107041;7;388.63894886;381.28243505
-5.98050086429176, -1.3615514438696936;"{""coordinates"": [-1.361551443869694, -5.98050086429176], ""type"": ""Point""}";47898;265;ERMONT-EAUBONNE;Ermont-Eaubonne;RER;;A01840;RER C;RER C-223;C;274.8812212;523.58374775
-5.981163124377611, -1.3596071050253085;"{""coordinates"": [-1.359607105025308, -5.981163124377611], ""type"": ""Point""}";46536;942;CHELLES-GOURNAY;Chelles-Gournay;TRAIN;;A01844;TRAIN P;TRAIN P-1;P;580.63592164;400.34454368
-5.981533175631373, -1.3619667438842755;"{""coordinates"": [-1.361966743884276, -5.981533175631373], ""type"": ""Point""}";43184;712;PUTEAUX;Puteaux;TRAIN;;A02176;TRAIN L;TRAIN L-379;L;199.18428236;362.01359908
-5.981626779861876, -1.362429333964686;"{""coordinates"": [-1.362429333964686, -5.981626779861876], ""type"": ""Point""}";43198;820;ST-GERMAIN-EN-LAYE;St-Germain-en-laye;RER;RER A;A01856;RER A;RER A-95;A;124.21678024;351.1293595
-5.982231595743133, -1.3607660872707006;"{""coordinates"": [-1.360766087270701, -5.982231595743133], ""type"": ""Point""}";44057;497;MAISON BLANCHE;Maison Blanche;METRO;;A01540;METRO 7;METRO 7-107081;7;385.43188499;239.57095839
-5.981843991020937, -1.3606274819508997;"{""coordinates"": [-1.3606274819509, -5.981843991020937], ""type"": ""Point""}";44637;734;REUILLY-DIDEROT;Reuilly-Diderot;METRO;;A01534;METRO 1;METRO 1-101043;1;411.07627312;300.39106363
-5.981711026915326, -1.3610838915861203;"{""coordinates"": [-1.36108389158612, -5.981711026915326], ""type"": ""Point""}";44236;618;PALAIS ROYAL-MUSÉE DU LOUVRE;Palais Royal-Musée du Louvre;METRO;;A01534;METRO 1;METRO 1-101057;1;339.10433244;325.71975798
-5.981932663994324, -1.3610844937672435;"{""coordinates"": [-1.361084493767243, -5.981932663994324], ""type"": ""Point""}";44828;798;SÈVRES-BABYLONE;Sèvres-Babylone;METRO;;A01543;METRO 10;METRO 10-110055;10;337.04626592;290.24528231
-5.981520139994786, -1.3608909324155363;"{""coordinates"": [-1.360890932415536, -5.981520139994786], ""type"": ""Point""}";44909;836;STRASBOURG-SAINT-DENIS;Strasbourg-St-Denis;METRO;;A01537;METRO 4;METRO 4-109067;4;371.71912187;354.56719799
-5.981532087765417, -1.360762016040898;"{""coordinates"": [-1.360762016040898, -5.981532087765417], ""type"": ""Point""}";44617;731;RÉPUBLIQUE;République;METRO;;A01538;METRO 5;METRO 5-109069;5;392.274846;351.51241814
-5.981993471418365, -1.3604563135428205;"{""coordinates"": [-1.36045631354282, -5.981993471418365], ""type"": ""Point""}";44532;705;PORTE DORÉE;Pte Dorée;METRO;;A01541;METRO 8;METRO 8-108073;8;437.18684175;274.94555526
-5.9821670925731905, -1.361528712716002;"{""coordinates"": [-1.361528712716002, -5.98216709257319], ""type"": ""Point""}";44139;544;MICHEL ANGE-MOLITOR;Michel Ange-Molitor;METRO;;A01543;METRO 10;METRO 10-110035;10;263.77642534;256.65412747
-5.981721699596587, -1.361277158110561;"{""coordinates"": [-1.361277158110561, -5.981721699596587], ""type"": ""Point""}";42531;145;CHAMPS-ELYSÉES-CLÉMENCEAU;Champs-Elysées-Clémenceau;METRO;;A01546;METRO 13;METRO 13-101063;13;308.03509086;325.72378666
-5.98142446484629, -1.3606562568274974;"{""coordinates"": [-1.360656256827497, -5.98142446484629], ""type"": ""Point""}";42311;60;BELLEVILLE;Belleville;METRO;;A01544;METRO 11;METRO 11-111045;11;410.17727634;367.80358087
-5.981324568259763, -1.361271138340591;"{""coordinates"": [-1.361271138340591, -5.981324568259763], ""type"": ""Point""}";44372;648;PLACE DE CLICHY;Place de Clichy;METRO;;A01546;METRO 13;METRO 13-114065;13;312.51483528;389.24290415
-5.98212160646859, -1.3607728155319545;"{""coordinates"": [-1.360772815531955, -5.98212160646859], ""type"": ""Point""}";44371;654;PLACE D'ITALIE;Place d'Italie;METRO;;A01540;METRO 7;METRO 7-105081;7;385.32696751;257.23764226
-5.981862076471161, -1.3614183510501594;"{""coordinates"": [-1.361418351050159, -5.981862076471161], ""type"": ""Point""}";44962;863;TROCADÉRO;Trocadéro;METRO;;A01542;METRO 9;METRO 9-109043;9;284.16383132;304.50334449
-5.981353125012189, -1.3607891462818247;"{""coordinates"": [-1.360789146281825, -5.981353125012189], ""type"": ""Point""}";43823;477;LOUIS BLANC;Louis Blanc;METRO;METRO 7bis;A01550;METRO 7bis;METRO 7bis-107041;7b;389.51032231;380.40090601
-5.981533982141036, -1.3611415089715717;"{""coordinates"": [-1.361141508971572, -5.981533982141036], ""type"": ""Point""}";42589;174;CHAUSSÉE D'ANTIN-LA FAYETTE;Chaussée d'Antin - La Fayette;METRO;;A01542;METRO 9;METRO 9-109059;9;331.43686626;354.57150738
-5.981538425200269, -1.3612219353443686;"{""coordinates"": [-1.361221935344369, -5.981538425200269], ""type"": ""Point""}";58718;344;HAVRE-CAUMARTIN;Havre-Caumartin;METRO;;A01536;METRO 3;METRO 3-103061;3;318.50778156;354.57289371
-5.981057728513864, -1.3601534224597287;"{""coordinates"": [-1.360153422459729, -5.981057728513864], ""type"": ""Point""}";42245;970;AUGUSTE DELAUNE;Auguste Delaune;TRAM;;A01191;TRAM 1;TRAM 1-1022;1;494.01083935;422.05560388
-5.98108489934669, -1.3601507193484013;"{""coordinates"": [-1.360150719348401, -5.98108489934669], ""type"": ""Point""}";44471;971;PONT DE BONDY;Pont de Bondy;TRAM;;A01191;TRAM 1;TRAM 1-1023;1;494.20370595;417.68223455
-5.982245757516353, -1.3606158892792082;"{""coordinates"": [-1.360615889279208, -5.982245757516353], ""type"": ""Point""}";44507;993;PORTE D'IVRY;Pte d'Ivry;TRAM;;A01193;TRAM 3a;TRAM 3a-107087;3A;409.37891981;235.97314893
-5.980591669651329, -1.3600277448637783;"{""coordinates"": [-1.360027744863778, -5.980591669651329], ""type"": ""Point""}";43071;36;AULNAY-SOUS-BOIS;Aulnay-sous-Bois;TRAM;TRAM  4;A01761;TRAM 4;TRAM 4-405;4;518.27685057;495.54792301
